station_id,station_name,city,state,lat,lon,timestamp,PM2.5,PM10,NO2,SO2,CO,O3,NH3,reported_aqi,reported_aqi_category,reported_dominant_pollutant,aqi_is_valid,aqi_quality_flag,temperature_2m,relative_humidity_2m,rain,wind_speed_10m,cloud_cover,weather_trapping_score,weather_trapping_category,landuse_type_proxy,landuse_data_source,urban_pressure_score,road_density_proxy,environmental_risk_score,pm10_pm25_ratio,pm25_pm10_ratio,no2_co_ratio,o3_no2_ratio,source_score_vehicular_traffic,source_score_industrial_combustion,source_score_construction__road_dust,source_score_biomass__fine_particle_combustion,source_score_photochemical_smog,primary_pollution_source,primary_source_score,secondary_source_score,source_score_gap,source_attribution_confidence,source_attribution_confidence_category,source_evidence,landuse_source_alignment,recommended_intervention,notebook_03_processed_time
maharashtra__thane__upvan_fort_thane_mpcb,"Upvan Fort, Thane - MPCB",Thane,Maharashtra,19.222279,72.957979,2026-07-16 05:00:00,23.0,33.0,,3.0,12.0,0.0,,228.26,Poor,CO,True,Valid AQI,29.1,75,0.0,11.1,31,68.18,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,31.73,1.434782608695652,0.696969696969697,,,0.0,0.0,18.07,29.13,0.0,Biomass / fine-particle combustion,29.13,18.07,11.06,23.71,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"High priority: Prioritize open-burning control, biomass-combustion monitoring, fine-particle exposure advisories, and local source inspection.",2026-07-16 10:55:13
maharashtra__ulhasnagar__sidhi_vinayak_nagar_ulhasnagar_mpcb,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",Ulhasnagar,Maharashtra,19.235581,73.159121,2026-07-16 05:00:00,49.0,57.0,,7.0,23.0,13.0,3.0,335.56,Very Poor,CO,True,Valid AQI,30.4,65,0.0,13.1,33,61.09,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,38.76,1.163265306122449,0.8596491228070176,,,0.0,0.0,21.2,32.98,0.0,Biomass / fine-particle combustion,32.98,21.2,11.78,26.62,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"High priority: Prioritize open-burning control, biomass-combustion monitoring, fine-particle exposure advisories, and local source inspection.",2026-07-16 10:55:13
maharashtra__ulhasnagar__vithalwadi_ulhasnagar_mpcb,"Vithalwadi, Ulhasnagar - MPCB",Ulhasnagar,Maharashtra,19.2307571,73.155192,2026-07-16 05:00:00,20.0,40.0,10.0,12.0,22.0,10.0,0.0,329.7,Very Poor,CO,True,Valid AQI,30.4,65,0.0,13.1,33,61.09,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,38.22,2.0,0.5,0.45454545454545453,1.0,6.62,9.42,20.48,27.1,27.5,Photochemical smog,27.5,27.1,0.4,19.37,Low confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"High priority: Prioritize NOx/VOC precursor control, traffic-emission reduction, and ozone exposure advisories during sunny high-temperature periods.",2026-07-16 10:55:13
maharashtra__virar__bolinj_virar_mpcb,"Bolinj, Virar - MPCB",Virar,Maharashtra,19.445821,72.7988231,2026-07-16 05:00:00,39.0,78.0,15.0,3.0,26.0,23.0,9.0,353.14,Very Poor,CO,True,Valid AQI,28.6,75,0.0,14.4,22,61.31,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,40.49,2.0,0.5,0.5769230769230769,1.5333333333333334,8.67,7.35,25.17,29.65,28.23,Biomass / fine-particle combustion,29.65,28.23,1.42,21.18,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"High priority: Prioritize open-burning control, biomass-combustion monitoring, fine-particle exposure advisories, and local source inspection.",2026-07-16 10:55:13
meghalaya__byrnihat__tamulikuchi_byrnihat_meghalaya_pcb,"Tamulikuchi, Byrnihat - Meghalaya PCB",Byrnihat,Meghalaya,26.079047,91.875185,2026-07-16 05:00:00,95.0,62.0,,,7.0,,0.0,214.66,Poor,PM2.5,True,Valid AQI,31.9,73,0.0,3.7,62,83.94,Very high trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,37.04,0.6526315789473685,1.532258064516129,,,0.0,0.0,16.81,47.48,0.0,Biomass / fine-particle combustion,47.48,16.81,30.67,42.44,Moderate confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"High priority: Prioritize open-burning control, biomass-combustion monitoring, fine-particle exposure advisories, and local source inspection.",2026-07-16 10:55:13
meghalaya__shillong__lumpyngngad_shillong_meghalaya_pcb,"Lumpyngngad, Shillong - Meghalaya PCB",Shillong,Meghalaya,25.5586,91.8985,2026-07-16 05:00:00,,,0.0,10.0,14.0,15.0,0.0,,Unknown,,False,Insufficient pollutants,23.8,70,0.1,9.0,75,68.3,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,,,,0.0,,2.52,5.78,0.0,0.0,13.93,Photochemical smog,13.93,5.78,8.15,12.2,Low confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"Monitor: Prioritize NOx/VOC precursor control, traffic-emission reduction, and ozone exposure advisories during sunny high-temperature periods.",2026-07-16 10:55:13
mizoram__aizawl__sikulpuikawn_aizawl_mizoram_pcb,"Sikulpuikawn, Aizawl - Mizoram PCB",Aizawl,Mizoram,23.7176342,92.7192841,2026-07-16 05:00:00,,13.0,1.0,15.0,3.0,6.0,0.0,112.28,Moderate,CO,True,Valid AQI,26.5,64,0.0,7.7,34,70.59,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,21.94,,,0.3333333333333333,6.0,0.64,6.29,0.0,0.0,20.77,Photochemical smog,20.77,6.29,14.48,18.88,Low confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"Medium priority: Prioritize NOx/VOC precursor control, traffic-emission reduction, and ozone exposure advisories during sunny high-temperature periods.",2026-07-16 10:55:13
nagaland__kohima__pwd_junction_kohima_npcb,"PWD Junction, Kohima - NPCB",Kohima,Nagaland,25.6635413,94.0989878,2026-07-16 05:00:00,1.0,,4.0,53.0,4.0,,1.0,124.81,Moderate,CO,True,Valid AQI,22.9,96,0.0,3.9,98,95.64,Very high trapping,Traffic / commercial proxy,Proxy from station/city naming,30,75,45.89,,,1.0,,34.44,24.45,0.0,0.0,0.0,Vehicular traffic,34.44,24.45,9.99,27.1,Low confidence,elevated NO2/CO signal; road-density or urban-pressure influence; traffic/commercial land-use proxy,Aligned,"Medium priority: Prioritize traffic-flow management, public transport promotion, anti-idling enforcement, and congestion reduction near the station.",2026-07-16 10:55:13
odisha__angul__hakimapada_angul_ospcb,"Hakimapada, Angul - OSPCB",Angul,Odisha,20.832874,85.104082,2026-07-16 05:00:00,32.0,70.0,20.0,24.0,64.0,14.0,3.0,500.0,Severe,CO,True,Valid AQI,27.1,89,0.1,20.1,100,57.69,Moderate trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,52.66,2.1875,0.45714285714285713,0.3125,0.7,17.32,21.9,24.64,33.78,19.28,Biomass / fine-particle combustion,33.78,24.64,9.14,26.39,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence,Partially aligned,"High priority: Prioritize open-burning control, biomass-combustion monitoring, fine-particle exposure advisories, and local source inspection.",2026-07-16 10:55:13
odisha__balasore__kalidaspur_balasore_ospcb,"Kalidaspur, Balasore - OSPCB",Balasore,Odisha,21.51161,86.89088,2026-07-16 05:00:00,24.0,32.0,12.0,4.0,33.0,38.0,3.0,394.14,Very Poor,CO,True,Valid AQI,31.0,73,0.1,13.9,55,58.53,Moderate trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,43.15,1.3333333333333333,0.75,0.36363636363636365,3.1666666666666665,9.26,8.25,16.59,30.65,28.88,Biomass / fine-particle combustion,30.65,28.88,1.77,21.99,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence,Partially aligned,"High priority: Prioritize open-burning control, biomass-combustion monitoring, fine-particle exposure advisories, and local source inspection.",2026-07-16 10:55:13
odisha__barbil__forest_office_barbil_ospcb,"Forest Office, Barbil - OSPCB",Barbil,Odisha,22.1166054,85.3945546,2026-07-16 05:00:00,41.0,76.0,5.0,12.0,19.0,26.0,2.0,312.13,Very Poor,CO,True,Valid AQI,28.0,76,0.0,11.9,98,73.8,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,41.89,1.853658536585366,0.5394736842105263,0.2631578947368421,5.2,4.77,8.14,23.63,32.48,22.82,Biomass / fine-particle combustion,32.48,23.63,8.85,25.39,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"High priority: Prioritize open-burning control, biomass-combustion monitoring, fine-particle exposure advisories, and local source inspection.",2026-07-16 10:55:13
odisha__baripada__meher_colony_baripada_ospcb,"Meher Colony, Baripada - OSPCB",Baripada,Odisha,21.941841,86.728318,2026-07-16 05:00:00,29.0,36.0,15.0,10.0,4.0,25.0,2.0,124.81,Moderate,CO,True,Valid AQI,30.7,73,0.1,11.3,90,66.74,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,21.5,1.2413793103448276,0.8055555555555556,3.75,1.6666666666666667,4.4,6.87,15.73,28.59,25.29,Biomass / fine-particle combustion,28.59,25.29,3.3,21.0,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"Medium priority: Prioritize open-burning control, biomass-combustion monitoring, fine-particle exposure advisories, and local source inspection.",2026-07-16 10:55:13
odisha__bhubaneswar__lingraj_mandir_bhubaneswar_ospcb,"Lingraj Mandir, Bhubaneswar - OSPCB",Bhubaneswar,Odisha,20.24079,85.836784,2026-07-16 05:00:00,64.0,60.0,22.0,4.0,41.0,26.0,4.0,443.96,Severe,CO,True,Valid AQI,26.1,94,0.3,23.7,97,40.21,Moderate trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,40.15,0.9375,1.0666666666666667,0.5365853658536586,1.1818181818181819,13.36,11.11,18.52,31.94,15.11,Biomass / fine-particle combustion,31.94,18.52,13.42,26.38,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence,Partially aligned,"High priority: Prioritize open-burning control, biomass-combustion monitoring, fine-particle exposure advisories, and local source inspection.",2026-07-16 10:55:13
odisha__bhubaneswar__patia_bhubaneswar_ospcb,"Patia, Bhubaneswar - OSPCB",Bhubaneswar,Odisha,20.34652,85.8163,2026-07-16 05:00:00,37.0,65.0,10.0,12.0,47.0,44.0,2.0,481.32,Severe,CO,True,Valid AQI,25.8,95,0.4,21.1,100,39.34,Moderate trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,43.26,1.7567567567567568,0.5692307692307692,0.2127659574468085,4.4,11.47,13.06,16.48,27.0,13.1,Biomass / fine-particle combustion,27.0,16.48,10.52,22.06,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence,Partially aligned,"High priority: Prioritize open-burning control, biomass-combustion monitoring, fine-particle exposure advisories, and local source inspection.",2026-07-16 10:55:13
odisha__bileipada__tata_township_bileipada_ospcb,"Tata Township, Bileipada - OSPCB",Bileipada,Odisha,22.06156703,85.47409613,2026-07-16 05:00:00,76.0,98.0,16.0,8.0,24.0,15.0,5.0,341.42,Very Poor,CO,True,Valid AQI,28.5,74,0.0,14.3,96,68.53,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,42.41,1.2894736842105263,0.7755102040816326,0.6666666666666666,0.9375,8.53,9.17,26.34,37.01,23.4,Biomass / fine-particle combustion,37.01,26.34,10.67,29.11,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"High priority: Prioritize open-burning control, biomass-combustion monitoring, fine-particle exposure advisories, and local source inspection.",2026-07-16 10:55:13
odisha__brajrajnagar__gm_office_brajrajnagar_ospcb,"GM Office, Brajrajnagar - OSPCB",Brajrajnagar,Odisha,21.8004996,83.8396977,2026-07-16 05:00:00,25.0,35.0,23.0,24.0,28.0,42.0,4.0,364.85,Very Poor,CO,True,Valid AQI,28.6,80,0.0,8.3,98,81.79,Very high trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,50.13,1.4,0.7142857142857143,0.8214285714285714,1.826086956521739,11.09,17.16,16.97,36.61,28.13,Biomass / fine-particle combustion,36.61,28.13,8.48,28.17,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"High priority: Prioritize open-burning control, biomass-combustion monitoring, fine-particle exposure advisories, and local source inspection.",2026-07-16 10:55:13
odisha__byasanagar__ferro_chrome_colony_byasanagar_ospcb,"Ferro Chrome Colony, Byasanagar - OSPCB",Byasanagar,Odisha,20.94185,86.1151,2026-07-16 05:00:00,,,,,23.0,31.0,,,Unknown,,False,Insufficient pollutants,28.1,92,0.0,10.6,95,81.74,Very high trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,,,,,,0.0,0.0,0.0,0.0,0.0,Insufficient pollutant signal,0.0,0.0,0.0,0.0,Low confidence,insufficient source signal,Unknown,Monitor: Collect more pollutant and land-use data before assigning intervention.,2026-07-16 10:55:13
odisha__cuttack__cda_area_cuttack_ospcb,"CDA Area, Cuttack - OSPCB",Cuttack,Odisha,20.48891,85.84768,2026-07-16 05:00:00,57.0,78.0,30.0,13.0,55.0,47.0,8.0,500.0,Severe,CO,True,Valid AQI,25.8,95,0.1,23.1,100,54.47,Moderate trapping,Industrial / mixed urban proxy,Proxy from station/city naming,35,30,59.84,1.368421052631579,0.7307692307692307,0.5454545454545454,1.5666666666666667,26.07,41.64,31.28,25.18,27.2,Industrial combustion,41.64,31.28,10.36,32.26,Low confidence,SO2 and combustion-related pollutant influence; industrial land-use proxy,Aligned,"High priority: Prioritize industrial emission inspection, stack monitoring, fuel-quality checks, and enforcement near industrial clusters.",2026-07-16 10:55:13
odisha__keonjhar__jagamohanpur_keonjhar_ospcb,"Jagamohanpur, Keonjhar - OSPCB",Keonjhar,Odisha,21.6439,85.599355,2026-07-16 05:00:00,31.0,63.0,14.0,13.0,35.0,17.0,2.0,406.6,Severe,CO,True,Valid AQI,28.3,75,0.1,16.3,77,57.12,Moderate trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,43.72,2.032258064516129,0.49206349206349204,0.4,1.2142857142857142,10.16,12.38,21.96,29.01,21.62,Biomass / fine-particle combustion,29.01,21.96,7.05,22.42,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence,Partially aligned,"High priority: Prioritize open-burning control, biomass-combustion monitoring, fine-particle exposure advisories, and local source inspection.",2026-07-16 10:55:13
odisha__rairangpur__divisional_forest_office_rairangpur_ospcb,"Divisional Forest Office, Rairangpur - OSPCB",Rairangpur,Odisha,22.265816,86.174829,2026-07-16 05:00:00,22.0,38.0,6.0,7.0,15.0,7.0,3.0,271.3,Poor,CO,True,Valid AQI,29.4,77,0.1,11.0,93,69.05,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,36.1,1.7272727272727273,0.5789473684210527,0.4,1.1666666666666667,4.24,5.78,16.45,28.99,19.79,Biomass / fine-particle combustion,28.99,19.79,9.2,23.05,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"High priority: Prioritize open-burning control, biomass-combustion monitoring, fine-particle exposure advisories, and local source inspection.",2026-07-16 10:55:13
odisha__rourkela__fertilizer_township_rourkela_ospcb,"Fertilizer Township, Rourkela - OSPCB",Rourkela,Odisha,22.18972222,84.86277778,2026-07-16 05:00:00,64.0,58.0,11.0,11.0,18.0,,,306.27,Very Poor,CO,True,Valid AQI,29.8,80,0.0,7.6,35,76.76,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,42.58,0.90625,1.103448275862069,0.6111111111111112,,6.1,8.62,18.48,40.53,0.0,Biomass / fine-particle combustion,40.53,18.48,22.05,34.99,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"High priority: Prioritize open-burning control, biomass-combustion monitoring, fine-particle exposure advisories, and local source inspection.",2026-07-16 10:55:13
odisha__rourkela__raghunathpali_rourkela_ospcb,"Raghunathpali, Rourkela - OSPCB",Rourkela,Odisha,22.220833,84.809444,2026-07-16 05:00:00,33.0,155.0,15.0,6.0,43.0,8.0,2.0,456.42,Severe,CO,True,Valid AQI,29.2,82,0.1,8.6,63,72.23,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,54.66,4.696969696969697,0.2129032258064516,0.3488372093023256,0.5333333333333333,11.97,10.99,31.96,34.28,22.32,Biomass / fine-particle combustion,34.28,31.96,2.32,24.69,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"High priority: Prioritize open-burning control, biomass-combustion monitoring, fine-particle exposure advisories, and local source inspection.",2026-07-16 10:55:13
odisha__rourkela__sector_2_rourkela_ospcb,"Sector-2, Rourkela - OSPCB",Rourkela,Odisha,22.245,84.88111111,2026-07-16 05:00:00,53.0,57.0,11.0,,18.0,,,306.27,Very Poor,CO,True,Valid AQI,28.9,85,0.0,7.1,60,82.0,Very high trapping,Industrial / mixed urban proxy,Proxy from station/city naming,35,30,53.28,1.0754716981132075,0.9298245614035088,0.6111111111111112,,14.05,0.0,23.88,29.53,0.0,Biomass / fine-particle combustion,29.53,23.88,5.65,22.37,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Not strongly aligned,"High priority: Prioritize open-burning control, biomass-combustion monitoring, fine-particle exposure advisories, and local source inspection.",2026-07-16 10:55:13
odisha__suakati__omc_colony_suakati_ospcb,"OMC Colony, Suakati - OSPCB",Suakati,Odisha,21.606865,85.510538,2026-07-16 05:00:00,42.0,88.0,18.0,3.0,8.0,16.0,3.0,174.94,Moderate,CO,True,Valid AQI,26.9,79,0.0,16.4,98,66.76,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,26.18,2.0952380952380953,0.4772727272727273,2.25,0.8888888888888888,5.94,5.24,27.29,27.22,21.66,Construction / road dust,27.29,27.22,0.07,19.12,Low confidence,PM10-heavy particulate pattern; road dust / coarse-particle likelihood,Partially aligned,"Medium priority: Prioritize road dust suppression, construction-site covering, mechanical sweeping, and enforcement of dust-control rules.",2026-07-16 10:55:13
odisha__talcher__talcher_coalfields_talcher_ospcb,"Talcher Coalfields,Talcher - OSPCB",Talcher,Odisha,20.9360711,85.1707021,2026-07-16 05:00:00,,35.0,40.0,58.0,26.0,18.0,7.0,353.14,Very Poor,CO,True,Valid AQI,27.7,85,0.1,16.1,100,63.46,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,41.39,,,1.5384615384615385,0.45,15.02,32.98,0.0,0.0,23.15,Industrial combustion,32.98,23.15,9.83,26.03,Low confidence,SO2 and combustion-related pollutant influence,Not strongly aligned,"High priority: Prioritize industrial emission inspection, stack monitoring, fuel-quality checks, and enforcement near industrial clusters.",2026-07-16 10:55:13
odisha__tensa__barsua_iron_ore_mines_tensa_ospcb,"Barsua Iron Ore Mines, Tensa - OSPCB",Tensa,Odisha,21.869985,85.167016,2026-07-16 05:00:00,27.0,55.0,,31.0,,,,55.0,Satisfactory,PM10,True,Valid AQI,26.0,80,0.0,12.3,100,74.75,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,18.34,2.037037037037037,0.4909090909090909,,,0.0,0.0,21.79,0.0,0.0,Construction / road dust,21.79,0.0,21.79,21.79,Low confidence,PM10-heavy particulate pattern; road dust / coarse-particle likelihood,Partially aligned,"Monitor: Prioritize road dust suppression, construction-site covering, mechanical sweeping, and enforcement of dust-control rules.",2026-07-16 10:55:13
