station_id,station_name,city,state,lat,lon,timestamp,snapshot_fetch_time,PM2.5,PM10,NO2,SO2,CO,O3,NH3,aqi,aqi_category,dominant_pollutant,aqi_is_valid,aqi_quality_flag,reported_aqi,reported_aqi_category,reported_dominant_pollutant,weather_time,temperature_2m,relative_humidity_2m,precipitation,rain,wind_speed_10m,wind_direction_10m,surface_pressure,cloud_cover,weather_trapping_score,weather_trapping_category,weather_data_available,geo_region_proxy,landuse_type_proxy,landuse_data_source,urban_pressure_score,urban_pressure_category,road_density_proxy,road_density_category,road_density_data_source,geospatial_data_level,environmental_risk_score,environmental_risk_category,notebook_02_processed_time
bihar__kishanganj__sdm_office_khagra_kishanganj_bspcb,"SDM Office_Khagra, Kishanganj - BSPCB",Kishanganj,Bihar,26.0881305,87.93840336,2026-07-16 05:00:00,2026-07-16 05:38:19,47.0,44.0,8.0,8.0,14.0,33.0,3.0,256.96,Poor,CO,True,Valid AQI,256.96,Poor,CO,2026-07-16T10:30,31.0,78,0.0,0.0,10.3,77,998.0,100,77.64,High trapping,True,East India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,38.35,Moderate,2026-07-16 10:51:20
bihar__manguraha__forest_rest_house_manguraha_bspcb,"Forest Rest House, Manguraha - BSPCB",Manguraha,Bihar,27.308328,84.531742,2026-07-16 05:00:00,2026-07-16 05:38:19,,,,,31.0,29.0,1.0,382.43,Very Poor,CO,False,Insufficient pollutants,,Unknown,,2026-07-16T10:30,29.4,82,0.0,0.0,9.4,114,990.3,100,80.74,Very high trapping,True,Central India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,,Unknown,2026-07-16 10:51:20
bihar__motihari__gandak_colony_motihari_bspcb,"Gandak Colony, Motihari - BSPCB",Motihari,Bihar,26.63086,84.90051,2026-07-16 05:00:00,2026-07-16 05:38:19,77.0,64.0,3.0,3.0,12.0,59.0,3.0,228.26,Poor,CO,True,Valid AQI,228.26,Poor,CO,2026-07-16T10:30,31.5,76,0.1,0.0,11.2,123,995.4,100,75.27,High trapping,True,Central India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,34.69,Moderate,2026-07-16 10:51:20
bihar__munger__town_hall_munger_bspcb,"Town Hall, Munger - BSPCB",Munger,Bihar,25.376776,86.471523,2026-07-16 05:00:00,2026-07-16 05:38:19,44.0,68.0,2.0,11.0,36.0,4.0,3.0,412.83,Severe,CO,True,Valid AQI,412.83,Severe,CO,2026-07-16T10:30,32.6,68,0.0,0.0,10.6,90,997.5,66,70.02,High trapping,True,East India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,49.68,Moderate,2026-07-16 10:51:20
bihar__muzaffarpur__buddha_colony_muzaffarpur_bspcb,"Buddha Colony, Muzaffarpur - BSPCB",Muzaffarpur,Bihar,26.11442,85.39813,2026-07-16 05:00:00,2026-07-16 05:38:19,59.0,69.0,27.0,8.0,21.0,21.0,9.0,323.85,Very Poor,CO,True,Valid AQI,323.85,Very Poor,CO,2026-07-16T10:30,30.8,76,0.1,0.0,11.5,94,996.8,98,74.53,High trapping,True,East India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,43.28,Moderate,2026-07-16 10:51:20
bihar__muzaffarpur__mit_daudpur_kothi_muzaffarpur_bspcb,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",Muzaffarpur,Bihar,26.1403345,85.3650192,2026-07-16 05:00:00,2026-07-16 05:38:19,35.0,34.0,5.0,18.0,37.0,53.0,2.0,419.06,Severe,CO,True,Valid AQI,419.06,Severe,CO,2026-07-16T10:30,30.8,76,0.1,0.0,11.5,94,996.7,98,74.53,High trapping,True,East India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,52.15,High,2026-07-16 10:51:20
bihar__muzaffarpur__muzaffarpur_collectorate_muzaffarpur_bspcb,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",Muzaffarpur,Bihar,26.1209,85.3647,2026-07-16 05:00:00,2026-07-16 05:38:19,44.0,,20.0,4.0,13.0,7.0,,242.61,Poor,CO,True,Valid AQI,242.61,Poor,CO,2026-07-16T10:30,30.8,76,0.1,0.0,11.5,94,996.8,98,74.53,High trapping,True,East India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,35.72,Moderate,2026-07-16 10:51:20
bihar__patna__drm_office_danapur_patna_bspcb,"DRM Office Danapur, Patna - BSPCB",Patna,Bihar,25.586562,85.043586,2026-07-16 05:00:00,2026-07-16 05:38:19,44.0,80.0,32.0,6.0,36.0,12.0,9.0,412.83,Severe,CO,True,Valid AQI,412.83,Severe,CO,2026-07-16T10:30,32.7,69,0.1,0.0,8.6,127,996.4,86,76.0,High trapping,True,East India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,72.92,High,2026-07-16 10:51:20
bihar__patna__govt_high_school_shikarpur_patna_bspcb,"Govt. High School Shikarpur, Patna - BSPCB",Patna,Bihar,25.592539,85.227158,2026-07-16 05:00:00,2026-07-16 05:38:19,36.0,57.0,12.0,13.0,40.0,29.0,6.0,437.74,Severe,CO,True,Valid AQI,437.74,Severe,CO,2026-07-16T10:30,32.1,72,0.0,0.0,5.9,113,996.9,92,82.59,Very high trapping,True,East India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,77.99,Critical,2026-07-16 10:51:20
bihar__patna__igsc_planetarium_complex_patna_bspcb,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,25.610369,85.132568,2026-07-16 05:00:00,2026-07-16 05:38:19,61.0,,1.0,1.0,6.0,60.0,,149.87,Moderate,CO,True,Valid AQI,149.87,Moderate,CO,2026-07-16T10:30,32.2,71,0.0,0.0,7.2,122,996.4,100,80.67,Very high trapping,True,East India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,50.38,High,2026-07-16 10:51:20
bihar__patna__muradpur_patna_bspcb,"Muradpur, Patna - BSPCB",Patna,Bihar,25.619651,85.147382,2026-07-16 05:00:00,2026-07-16 05:38:19,44.0,84.0,3.0,12.0,54.0,10.0,5.0,500.0,Severe,CO,True,Valid AQI,500.0,Severe,CO,2026-07-16T10:30,32.2,71,0.0,0.0,7.2,122,996.4,100,80.67,Very high trapping,True,East India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,82.98,Critical,2026-07-16 10:51:20
bihar__patna__rajbansi_nagar_patna_bspcb,"Rajbansi Nagar, Patna - BSPCB",Patna,Bihar,25.599486,85.113666,2026-07-16 05:00:00,2026-07-16 05:38:19,35.0,48.0,31.0,9.0,30.0,30.0,3.0,376.57,Very Poor,CO,True,Valid AQI,376.57,Very Poor,CO,2026-07-16T10:30,32.2,71,0.0,0.0,7.2,122,995.7,100,80.67,Very high trapping,True,East India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,71.49,High,2026-07-16 10:51:20
bihar__patna__samanpura_patna_bspcb,"Samanpura, Patna - BSPCB",Patna,Bihar,25.596727,85.085624,2026-07-16 05:00:00,2026-07-16 05:38:19,41.0,100.0,24.0,5.0,24.0,45.0,5.0,341.42,Very Poor,CO,True,Valid AQI,341.42,Very Poor,CO,2026-07-16T10:30,32.2,71,0.0,0.0,7.2,122,996.8,100,80.67,Very high trapping,True,East India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,68.22,High,2026-07-16 10:51:20
bihar__purnia__mariam_nagar_purnia_bspcb,"Mariam Nagar, Purnia - BSPCB",Purnia,Bihar,25.366336,87.117468,2026-07-16 05:00:00,2026-07-16 05:38:19,57.0,45.0,6.0,16.0,56.0,21.0,2.0,500.0,Severe,CO,True,Valid AQI,500.0,Severe,CO,2026-07-16T10:30,32.2,71,0.0,0.0,12.3,87,997.9,48,66.24,High trapping,True,East India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,56.22,High,2026-07-16 10:51:20
bihar__rajgir__dangi_tola_rajgir_bspcb,"Dangi Tola, Rajgir - BSPCB",Rajgir,Bihar,25.0328,85.41948,2026-07-16 05:00:00,2026-07-16 05:38:19,51.0,47.0,14.0,3.0,43.0,27.0,3.0,456.42,Severe,CO,True,Valid AQI,456.42,Severe,CO,2026-07-16T10:30,32.8,70,0.0,0.0,5.1,67,994.9,100,84.11,Very high trapping,True,East India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,59.62,High,2026-07-16 10:51:20
bihar__saharsa__police_line_saharsa_bspcb,"Police Line, Saharsa - BSPCB",Saharsa,Bihar,25.892357,86.590325,2026-07-16 05:00:00,2026-07-16 05:38:19,,88.0,7.0,17.0,39.0,17.0,4.0,431.51,Severe,CO,True,Valid AQI,431.51,Severe,CO,2026-07-16T10:30,31.7,69,0.0,0.0,11.5,90,997.8,99,72.05,High trapping,True,East India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,52.27,High,2026-07-16 10:51:20
bihar__samastipur__dm_office_kasipur_samastipur_bspcb,"DM Office_Kasipur, Samastipur - BSPCB",Samastipur,Bihar,25.859655,85.77944,2026-07-16 05:00:00,2026-07-16 05:38:19,45.0,41.0,8.0,,4.0,8.0,1.0,124.81,Moderate,CO,True,Valid AQI,124.81,Moderate,CO,2026-07-16T10:30,31.1,75,0.0,0.0,10.3,102,997.1,99,76.43,High trapping,True,East India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,25.54,Moderate,2026-07-16 10:51:20
bihar__sasaram__dada_peer_sasaram_bspcb,"Dada Peer, Sasaram - BSPCB",Sasaram,Bihar,24.952822,84.002396,2026-07-16 05:00:00,2026-07-16 05:38:19,,,,4.0,53.0,17.0,,500.0,Severe,CO,False,Insufficient pollutants,,Unknown,,2026-07-16T10:30,32.0,71,0.1,0.1,4.5,182,991.0,77,77.01,High trapping,True,Central India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,,Unknown,2026-07-16 10:51:20
bihar__siwan__chitragupta_nagar_siwan_bspcb,"Chitragupta Nagar, Siwan - BSPCB",Siwan,Bihar,26.2271665,84.3570427,2026-07-16 05:00:00,2026-07-16 05:38:19,,,2.0,8.0,77.0,8.0,1.0,500.0,Severe,CO,False,Insufficient pollutants,,Unknown,,2026-07-16T10:30,29.3,85,0.4,0.1,7.9,139,995.3,93,77.6,High trapping,True,Central India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,,Unknown,2026-07-16 10:51:20
chandigarh__chandigarh__sector_22_chandigarh_cpcc,"Sector 22, Chandigarh - CPCC",Chandigarh,Chandigarh,30.735567,76.775714,2026-07-16 05:00:00,2026-07-16 05:38:19,39.0,54.0,8.0,6.0,37.0,15.0,16.0,419.06,Severe,CO,True,Valid AQI,419.06,Severe,CO,2026-07-16T10:30,32.9,59,0.0,0.0,5.2,268,965.5,20,71.88,High trapping,True,North India,Industrial / mixed urban proxy,Proxy from station/city naming,35,Moderate urban pressure,30,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,59.56,High,2026-07-16 10:51:20
chandigarh__chandigarh__sector_25_chandigarh_cpcc,"Sector-25, Chandigarh - CPCC",Chandigarh,Chandigarh,30.751462,76.762879,2026-07-16 05:00:00,2026-07-16 05:38:19,65.0,90.0,7.0,8.0,19.0,20.0,13.0,312.13,Very Poor,CO,True,Valid AQI,312.13,Very Poor,CO,2026-07-16T10:30,32.8,61,0.0,0.0,5.0,283,965.7,20,72.98,High trapping,True,North India,Industrial / mixed urban proxy,Proxy from station/city naming,35,Moderate urban pressure,30,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,50.07,High,2026-07-16 10:51:20
chandigarh__chandigarh__sector_53_chandigarh_cpcc,"Sector-53, Chandigarh - CPCC",Chandigarh,Chandigarh,30.719859,76.738637,2026-07-16 05:00:00,2026-07-16 05:38:19,37.0,39.0,30.0,3.0,48.0,11.0,21.0,487.55,Severe,CO,True,Valid AQI,487.55,Severe,CO,2026-07-16T10:30,32.8,63,0.0,0.0,4.0,278,966.9,13,74.82,High trapping,True,North India,Industrial / mixed urban proxy,Proxy from station/city naming,35,Moderate urban pressure,30,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,67.17,High,2026-07-16 10:51:20
chhattisgarh__bhilai__32bungalows_bhilai_cecb,"32Bungalows, Bhilai - CECB",Bhilai,Chhattisgarh,21.194815,81.31477,2026-07-16 05:00:00,2026-07-16 05:38:19,27.0,51.0,12.0,12.0,17.0,6.0,3.0,300.0,Poor,CO,True,Valid AQI,300.0,Poor,CO,2026-07-16T10:30,29.6,69,0.0,0.0,13.0,246,971.7,99,69.34,High trapping,True,Central India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,38.9,Moderate,2026-07-16 10:51:20
chhattisgarh__bhilai__civic_center_bhilai_bhilai_steel_plant,"Civic Center, Bhilai - Bhilai Steel Plant",Bhilai,Chhattisgarh,21.185571,81.343175,2026-07-16 05:00:00,2026-07-16 05:38:19,17.0,28.0,16.0,10.0,23.0,11.0,1.0,335.56,Very Poor,CO,True,Valid AQI,335.56,Very Poor,CO,2026-07-16T10:30,29.6,69,0.0,0.0,13.0,246,972.1,99,69.34,High trapping,True,Central India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,42.21,Moderate,2026-07-16 10:51:20
chhattisgarh__bhilai__hathkhoj_bhilai_cecb,"Hathkhoj, Bhilai - CECB",Bhilai,Chhattisgarh,21.224231,81.40835,2026-07-16 05:00:00,2026-07-16 05:38:19,36.0,56.0,23.0,14.0,31.0,7.0,5.0,382.43,Very Poor,CO,True,Valid AQI,382.43,Very Poor,CO,2026-07-16T10:30,29.0,71,0.0,0.0,11.7,243,971.6,100,72.53,High trapping,True,Central India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,47.9,Moderate,2026-07-16 10:51:20
chhattisgarh__bilaspur__mangala_bilaspur_ntpc,"Mangala, Bilaspur - NTPC",Bilaspur,Chhattisgarh,22.08815,82.13737,2026-07-16 05:00:00,2026-07-16 05:38:19,40.0,49.0,17.0,13.0,31.0,,,382.43,Very Poor,CO,True,Valid AQI,382.43,Very Poor,CO,2026-07-16T10:30,31.5,65,0.0,0.0,8.1,238,973.8,99,76.74,High trapping,True,Central India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,49.66,Moderate,2026-07-16 10:51:20
chhattisgarh__chhal__nawapara_secl_colony_chhal_cecb,"Nawapara SECL Colony, Chhal - CECB",Chhal,Chhattisgarh,22.118125,83.140608,2026-07-16 05:00:00,2026-07-16 05:38:19,46.0,37.0,7.0,9.0,11.0,46.0,,213.91,Poor,CO,True,Valid AQI,213.91,Poor,CO,2026-07-16T10:30,28.7,82,0.0,0.0,9.8,215,974.9,97,79.71,High trapping,True,Central India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,35.21,Moderate,2026-07-16 10:51:20
chhattisgarh__korba__rampur_korba_cecb,"Rampur, Korba - CECB",Korba,Chhattisgarh,22.368195,82.746431,2026-07-16 05:00:00,2026-07-16 05:38:19,23.0,39.0,14.0,4.0,5.0,9.0,1.0,137.34,Moderate,CO,True,Valid AQI,137.34,Moderate,CO,2026-07-16T10:30,31.6,65,0.0,0.0,8.5,302,969.0,100,76.11,High trapping,True,Central India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,26.58,Moderate,2026-07-16 10:51:20
chhattisgarh__korba__urja_nagar_korba_cecb,"Urja Nagar, Korba - CECB",Korba,Chhattisgarh,22.348441,82.549611,2026-07-16 05:00:00,2026-07-16 05:38:19,31.0,48.0,7.0,8.0,22.0,2.0,1.0,329.7,Very Poor,CO,True,Valid AQI,329.7,Very Poor,CO,2026-07-16T10:30,32.2,63,0.0,0.0,5.2,326,967.1,99,81.25,Very high trapping,True,Central India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,46.63,Moderate,2026-07-16 10:51:20
chhattisgarh__kunjemura__op_jindal_school_kunjemura_cecb,"OP Jindal School, Kunjemura - CECB",Kunjemura,Chhattisgarh,22.12665,83.483212,2026-07-16 05:00:00,2026-07-16 05:38:19,13.0,50.0,19.0,13.0,22.0,7.0,2.0,329.7,Very Poor,CO,True,Valid AQI,329.7,Very Poor,CO,2026-07-16T10:30,29.5,75,0.0,0.0,7.9,273,974.9,94,80.28,Very high trapping,True,Central India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,46.23,Moderate,2026-07-16 10:51:20
chhattisgarh__milupara__govt_higher_secondary_school_milupara_cecb,"Govt. Higher Secondary School, Milupara - CECB",Milupara,Chhattisgarh,22.1910172,83.5197009,2026-07-16 05:00:00,2026-07-16 05:38:19,29.0,37.0,25.0,14.0,7.0,4.0,1.0,162.41,Moderate,CO,True,Valid AQI,162.41,Moderate,CO,2026-07-16T10:30,29.7,72,0.0,0.0,6.8,270,973.7,95,81.26,Very high trapping,True,Central India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,31.06,Moderate,2026-07-16 10:51:20
chhattisgarh__raipur__aiims_raipur_cecb,"AIIMS, Raipur - CECB",Raipur,Chhattisgarh,21.258815,81.578979,2026-07-16 05:00:00,2026-07-16 05:38:19,,,,,18.0,9.0,,306.27,Very Poor,CO,False,Insufficient pollutants,,Unknown,,2026-07-16T10:30,28.9,72,0.0,0.0,10.3,226,973.3,100,75.43,High trapping,True,Central India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,,Unknown,2026-07-16 10:51:20
chhattisgarh__raipur__bhatagaon_new_isbt_raipur_cecb,"Bhatagaon New ISBT, Raipur - CECB",Raipur,Chhattisgarh,21.219665,81.630094,2026-07-16 05:00:00,2026-07-16 05:38:19,15.0,41.0,2.0,3.0,19.0,5.0,2.0,312.13,Very Poor,CO,True,Valid AQI,312.13,Very Poor,CO,2026-07-16T10:30,28.4,75,0.1,0.1,12.0,223,973.6,100,67.21,High trapping,True,Central India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,39.14,Moderate,2026-07-16 10:51:20
chhattisgarh__raipur__krishak_nagar_raipur_cecb,"Krishak Nagar, Raipur - CECB",Raipur,Chhattisgarh,21.237755,81.705301,2026-07-16 05:00:00,2026-07-16 05:38:19,22.0,31.0,7.0,4.0,20.0,0.0,2.0,317.99,Very Poor,CO,True,Valid AQI,317.99,Very Poor,CO,2026-07-16T10:30,28.4,76,0.1,0.1,11.1,219,973.4,100,69.2,High trapping,True,Central India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,40.51,Moderate,2026-07-16 10:51:20
chhattisgarh__raipur__siltara_phase_ii_raipur_cecb,"Siltara Phase-II, Raipur - CECB",Raipur,Chhattisgarh,21.371751,81.664929,2026-07-16 05:00:00,2026-07-16 05:38:19,30.0,59.0,6.0,13.0,17.0,9.0,2.0,300.0,Poor,CO,True,Valid AQI,300.0,Poor,CO,2026-07-16T10:30,28.5,76,0.0,0.0,12.0,212,974.6,100,73.82,High trapping,True,Central India,Industrial / mixed urban proxy,Proxy from station/city naming,35,Moderate urban pressure,30,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,49.29,Moderate,2026-07-16 10:51:20
chhattisgarh__tumidih__op_jindal_industrial_park_tumidih_cecb,"OP Jindal Industrial Park, Tumidih - CECB",Tumidih,Chhattisgarh,22.06631475,83.33820077,2026-07-16 05:00:00,2026-07-16 05:38:19,28.0,35.0,21.0,5.0,15.0,27.0,1.0,271.3,Poor,CO,True,Valid AQI,271.3,Poor,CO,2026-07-16T10:30,28.5,81,0.0,0.0,9.6,240,970.7,93,79.31,High trapping,True,Central India,Industrial / mixed urban proxy,Proxy from station/city naming,35,Moderate urban pressure,30,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,48.91,Moderate,2026-07-16 10:51:20
delhi__delhi__alipur_delhi_dpcc,"Alipur, Delhi - DPCC",Delhi,Delhi,28.815329,77.15301,2026-07-16 05:00:00,2026-07-16 05:38:19,73.0,180.0,62.0,10.0,36.0,4.0,16.0,412.83,Severe,CO,True,Valid AQI,412.83,Severe,CO,2026-07-16T10:30,34.2,53,0.0,0.0,10.1,273,979.3,3,59.11,Moderate trapping,True,North India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,65.87,High,2026-07-16 10:51:20
delhi__delhi__anand_vihar_delhi_dpcc,"Anand Vihar, Delhi - DPCC",Delhi,Delhi,28.647622,77.315809,2026-07-16 05:00:00,2026-07-16 05:38:19,138.0,334.0,49.0,9.0,31.0,4.0,7.0,382.43,Very Poor,CO,True,Valid AQI,382.43,Very Poor,CO,2026-07-16T10:30,36.2,41,0.0,0.0,10.2,278,980.1,4,54.61,Moderate trapping,True,North India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,61.16,High,2026-07-16 10:51:20
delhi__delhi__ashok_vihar_delhi_dpcc,"Ashok Vihar, Delhi - DPCC",Delhi,Delhi,28.695381,77.181665,2026-07-16 05:00:00,2026-07-16 05:38:19,85.0,174.0,25.0,12.0,51.0,5.0,5.0,500.0,Severe,CO,True,Valid AQI,500.0,Severe,CO,2026-07-16T10:30,35.5,45,0.0,0.0,9.9,275,978.8,3,56.53,Moderate trapping,True,North India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,72.91,High,2026-07-16 10:51:20
delhi__delhi__aya_nagar_delhi_iitm,"Aya Nagar, Delhi - IITM",Delhi,Delhi,28.4706914,77.1099364,2026-07-16 05:00:00,2026-07-16 05:38:19,63.0,138.0,15.0,,30.0,18.0,,376.57,Very Poor,CO,True,Valid AQI,376.57,Very Poor,CO,2026-07-16T10:30,34.3,49,0.0,0.0,14.1,281,973.6,5,50.6,Moderate trapping,True,North India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,58.94,High,2026-07-16 10:51:20
delhi__delhi__bawana_delhi_dpcc,"Bawana, Delhi - DPCC",Delhi,Delhi,28.7762,77.051074,2026-07-16 05:00:00,2026-07-16 05:38:19,,170.0,6.0,9.0,29.0,7.0,4.0,370.71,Very Poor,CO,True,Valid AQI,370.71,Very Poor,CO,2026-07-16T10:30,34.1,55,0.0,0.0,11.0,271,978.9,4,58.31,Moderate trapping,True,North India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,61.62,High,2026-07-16 10:51:20
delhi__delhi__burari_crossing_delhi_iitm,"Burari Crossing, Delhi - IITM",Delhi,Delhi,28.7256504,77.2011573,2026-07-16 05:00:00,2026-07-16 05:38:19,71.0,136.0,18.0,,53.0,29.0,,500.0,Severe,CO,True,Valid AQI,500.0,Severe,CO,2026-07-16T10:30,35.5,45,0.0,0.0,9.9,275,980.0,3,56.53,Moderate trapping,True,North India,Traffic / commercial proxy,Proxy from station/city naming,65,High urban pressure,85,Very high road density proxy,Proxy from city/station naming,Proxy geospatial features,78.48,Critical,2026-07-16 10:51:20
delhi__delhi__crri_mathura_road_delhi_iitm,"CRRI Mathura Road, Delhi - IITM",Delhi,Delhi,28.5512005,77.2735737,2026-07-16 05:00:00,2026-07-16 05:38:19,80.0,190.0,55.0,,63.0,11.0,,500.0,Severe,CO,True,Valid AQI,500.0,Severe,CO,2026-07-16T10:30,35.7,43,0.0,0.0,10.7,277,979.0,5,54.54,Moderate trapping,True,North India,Traffic / commercial proxy,Proxy from station/city naming,65,High urban pressure,100,Very high road density proxy,Proxy from city/station naming,Proxy geospatial features,79.52,Critical,2026-07-16 10:51:20
delhi__delhi__cantonment_area_delhi_dpcc,"Cantonment Area, Delhi - DPCC",Delhi,Delhi,28.594169,77.1251,2026-07-16 05:00:00,2026-07-16 05:38:19,35.0,115.0,14.0,3.0,28.0,10.0,6.0,364.85,Very Poor,CO,True,Valid AQI,364.85,Very Poor,CO,2026-07-16T10:30,34.5,49,0.0,0.0,11.7,275,978.1,2,54.64,Moderate trapping,True,North India,Industrial / mixed urban proxy,Proxy from station/city naming,70,High urban pressure,65,High road density proxy,Proxy from city/station naming,Proxy geospatial features,64.43,High,2026-07-16 10:51:20
